Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallWaitingCalls,MonthsInService,UniqueSubs,CurrentEquipmentDays,AgeHH1,AgeHH2,IncomeGroup,ServiceArea,CreditRating
1,44.99,67.0,45.0,0.0,0.0,0.0,-42.0,0.0,1.3,3.0,3.3,1.3,0.0,0.3,0.0,5.3,5.3,4.3,0.0,7.0,1.0,203.0,46.0,42.0,9.0,0.2863247863247863,0.3141497851442603
1,48.89,112.0,30.0,0.0,47.0,0.0,-94.0,-12.899999999999999,0.3,0.3,2.0,0.7,16.9,3.0,3.3,21.0,9.3,0.7,0.0,7.0,1.0,200.0,32.0,34.0,5.0,0.25383304940374785,0.2291028961619967
1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,199.0,0.0,0.0,0.0,0.32950191570881227,0.30272596843615496
1,12.3,307.0,10.0,0.0,6.0,0.0,-104.0,-2.3,3.0,4.3,21.3,1.7499999999999998,19.5,23.7,4.7,66.0,54.7,7.3,0.3,7.0,2.0,199.0,0.0,0.0,0.0,0.33519553072625696,0.26913199794555726
1,76.13,720.0,67.0,1.24,46.0,0.0,-243.5,-12.899999999999999,7.3,6.3,44.3,0.0,97.4,34.0,2.0,65.7,54.3,13.7,1.7499999999999998,7.0,1.0,197.0,24.0,22.0,3.0,0.3749249056519799,0.26913199794555726
1,52.08,48.0,60.0,0.74,0.0,0.0,-34.0,-1.7,0.7,0.0,3.3,0.7,5.5,5.0,0.0,17.0,13.7,0.7,0.0,7.0,1.0,197.0,0.0,0.0,7.0,0.3023255813953488,0.30272596843615496
1,15.94,204.0,17.0,0.74,7.0,0.0,-204.0,-12.899999999999999,0.0,3.3,17.3,1.7499999999999998,74.8,30.7,3.3,76.0,37.3,3.3,0.7,7.0,1.0,196.0,0.0,0.0,0.0,0.28884826325411334,0.2291028961619967
1,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,196.0,54.0,52.0,9.0,0.32344213649851633,0.3141497851442603
1,53.99,214.0,60.0,0.0,0.0,0.0,-52.0,0.0,1.0,1.7,27.0,0.0,35.8,5.0,0.0,67.3,12.0,2.7,0.3,7.0,1.0,196.0,0.0,0.0,0.0,0.3651685393258427,0.2291028961619967
1,58.39,352.0,70.0,0.0,5.0,0.0,64.0,5.7,3.3,0.0,10.0,0.0,7.2,14.7,1.0,81.0,6.0,3.3,0.0,7.0,3.5,195.0,0.0,0.0,0.0,0.3333196646700229,0.29668746999519924
1,56.29,499.0,56.0,0.25,18.0,0.0,-192.0,-12.899999999999999,11.45,6.7,21.7,0.0,89.0,31.0,11.3,105.7,44.7,18.800000000000004,0.0,7.0,2.0,194.0,0.0,0.0,0.0,0.4411764705882346,0.3141497851442603
1,63.59,1056.0,60.0,0.0,34.0,0.0,-243.5,-0.4,10.0,1.0,35.0,1.3,83.0,14.3,3.3,61.7,99.3,11.0,0.0,7.0,1.0,194.0,0.0,0.0,0.0,0.2537313432835821,0.29668746999519924
1,31.28,741.0,37.0,0.5,2.0,0.0,-243.5,-12.899999999999999,6.7,1.0,56.95,1.7499999999999998,221.45,52.0,13.25,171.7,128.45,7.7,1.7499999999999998,7.0,1.0,192.0,0.0,0.0,0.0,0.3220338983050847,0.2291028961619967
1,88.47,490.0,50.0,1.25,55.0,0.0,232.5,9.499999999999998,2.7,1.3,53.0,1.7499999999999998,39.8,6.3,0.0,74.7,37.7,4.0,1.0,7.0,1.0,192.0,26.0,26.0,1.0,0.26601941747572816,0.26913199794555726
1,58.16,700.0,27.0,1.25,55.0,0.1,51.0,9.499999999999998,11.45,2.0,14.7,1.7499999999999998,28.5,17.3,1.3,17.7,67.0,18.800000000000004,0.7,7.0,1.0,192.0,40.0,0.0,6.0,0.2802967848309975,0.2291028961619967
1,34.91,120.0,40.0,0.0,0.0,0.0,-69.0,-4.9,4.0,2.0,2.7,0.0,0.8,6.3,1.0,13.3,16.3,6.0,0.0,7.0,1.0,180.0,60.0,56.0,3.0,0.2500000000043689,0.3141497851442603
1,96.9725,640.0,60.0,0.5,43.0,0.5,-243.5,-12.899999999999999,11.45,0.7,56.95,0.0,173.9,33.3,6.3,100.7,75.3,12.3,0.3,7.0,1.0,191.0,52.0,52.0,7.0,0.36363313755440324,0.3141497851442603
1,55.49,450.0,45.0,0.0,51.0,0.0,232.5,9.499999999999998,0.7,0.0,7.3,0.3,72.7,12.0,6.3,20.0,12.7,0.7,0.0,7.0,2.0,191.0,56.0,26.0,3.0,0.3333332994407667,0.3141497851442603
1,53.13,361.0,45.0,0.0,36.0,0.5,51.0,0.3,1.7,0.7,13.0,0.0,36.6,12.0,0.0,55.7,54.3,2.3,0.7,7.0,1.0,191.0,44.0,40.0,6.0,0.3333332994407667,0.3141497851442603
1,47.98,0.0,48.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.5,130.0,0.0,0.0,0.0,0.3333332994407667,0.3141497851442603
1,10.25,673.0,10.0,0.25,0.0,0.0,232.5,-0.2,6.7,3.7,18.0,0.3,27.1,19.0,2.0,51.7,41.0,10.3,1.0,7.0,3.5,191.0,44.0,48.0,6.0,0.36363313755440324,0.3141497851442603
1,37.37,572.0,45.0,0.5,2.0,0.5,-189.0,-0.6,11.45,2.0,56.95,0.0,58.7,25.7,1.3,94.0,128.45,18.800000000000004,1.7499999999999998,7.0,1.0,191.0,56.0,52.0,9.0,0.3333332994407667,0.3141497851442603
1,93.62,416.0,22.0,1.25,55.0,0.5,-243.5,-12.899999999999999,11.45,2.3,56.95,0.0,150.2,17.0,6.7,188.75,128.45,18.800000000000004,1.7499999999999998,7.0,2.0,191.0,52.0,50.0,5.0,0.36363313755440324,0.3141497851442603
1,28.5,134.0,25.0,0.25,0.0,0.0,26.0,-0.2,0.7,0.0,56.95,0.0,26.6,4.0,0.0,29.3,29.3,0.7,0.0,7.0,1.0,191.0,36.0,0.0,6.0,0.36363313755440324,0.3141497851442603
1,31.07,237.0,25.0,0.0,20.0,0.0,-28.0,-6.1,4.3,1.3,13.7,0.0,37.7,12.7,7.3,63.0,17.3,5.7,0.0,7.0,2.0,190.0,42.0,38.0,7.0,0.3333332994407667,0.3141497851442603
1,29.99,94.0,40.0,0.0,0.0,0.0,7.0,0.0,1.3,0.0,8.0,1.3,0.3,2.3,0.7,9.3,8.3,1.3,0.0,7.0,3.5,191.0,38.0,42.0,6.0,0.4901626386298306,0.3141497851442603
1,19.79,32.0,22.0,0.0,12.0,0.0,-32.0,-12.899999999999999,0.3,0.0,8.0,0.0,3.5,2.0,0.0,21.3,4.7,0.3,0.0,7.0,2.0,191.0,0.0,0.0,0.0,0.4901626386298306,0.3141497851442603
1,40.09,266.0,50.0,0.0,0.0,0.0,-36.0,-0.1,2.3,3.3,9.0,0.0,0.0,6.0,0.0,47.0,24.0,5.7,0.0,7.0,1.0,191.0,0.0,0.0,0.0,0.2619047619047619,0.29668746999519924
1,66.42,404.0,55.0,1.25,24.0,0.5,-148.0,-12.899999999999999,2.0,0.7,48.7,0.0,91.8,37.0,8.0,93.7,42.7,2.7,1.3,7.0,1.0,190.0,0.0,0.0,0.0,0.3749249056519799,0.3141497851442603
1,45.34,124.0,45.0,0.25,0.0,0.0,16.0,0.6,1.7,0.7,22.0,0.3,11.8,2.3,2.0,40.7,15.3,2.3,0.0,7.0,1.0,189.0,50.0,0.0,3.0,0.2608695652173913,0.29668746999519924
1,73.67,241.0,30.0,0.25,55.0,0.5,156.0,9.499999999999998,0.7,1.7,6.3,0.7,17.5,12.0,4.7,30.0,16.0,2.3,0.0,7.0,1.0,188.0,38.0,0.0,1.0,0.256140350877193,0.31253383865728207
1,96.9725,480.0,30.0,0.0,55.0,0.5,-140.0,-12.899999999999999,2.0,1.7,33.3,0.0,31.5,4.7,0.0,36.3,27.7,3.7,0.0,7.0,2.0,188.0,0.0,0.0,0.0,0.27272727274232156,0.29668746999519924
1,80.72,736.0,70.0,1.25,53.0,0.5,232.5,9.499999999999998,5.7,0.0,25.0,0.0,44.6,6.3,0.3,116.0,39.0,5.7,0.3,7.0,1.0,18.0,0.0,0.0,0.0,0.25675675675675674,0.2291028961619967
1,27.35,262.0,27.0,0.74,0.0,0.0,-178.0,-12.899999999999999,3.3,0.0,14.7,1.3,14.3,7.0,1.7,22.7,17.3,3.3,0.0,7.0,1.0,188.0,30.0,0.0,2.0,0.32950191570881227,0.30272596843615496
1,42.58,438.0,35.0,0.0,21.0,0.0,168.0,9.499999999999998,11.45,0.0,0.0,1.7499999999999998,100.4,26.7,13.25,124.3,128.45,17.7,1.7499999999999998,7.0,2.0,92.0,26.0,82.0,6.0,0.2779783393501805,0.30272596843615496
1,36.13,436.0,36.0,0.0,2.0,0.5,-221.0,-12.899999999999999,1.7,6.750000000000001,42.7,0.0,140.0,10.0,6.7,78.7,117.7,10.7,0.7,7.0,1.0,186.0,48.0,46.0,4.0,0.25383304940374785,0.2291028961619967
1,14.8,22.0,10.0,0.0,2.0,0.0,12.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,186.0,48.0,0.0,3.0,0.35,0.3141497851442603
1,38.73,204.0,50.0,0.74,0.0,0.0,97.0,-0.7,3.7,0.7,8.3,0.0,9.5,18.7,1.7,39.0,45.3,4.3,0.0,7.0,3.0,8.0,46.0,30.0,4.0,0.2714508580343214,0.31253383865728207
1,49.17,396.0,50.0,0.25,0.0,0.0,-243.5,-12.899999999999999,1.0,6.0,56.95,1.7499999999999998,158.2,24.3,2.7,151.3,93.7,7.0,1.7499999999999998,7.0,1.0,186.0,38.0,0.0,3.0,0.2328767123287671,0.2291028961619967
1,41.15,392.0,45.0,1.24,1.0,0.0,-243.5,-12.899999999999999,5.0,1.0,50.7,1.7499999999999998,47.5,16.3,0.3,108.7,58.0,6.0,0.0,7.0,2.0,186.0,0.0,0.0,6.0,0.31,0.26913199794555726
1,7.99,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.5,185.0,30.0,28.0,6.0,0.25101214574898784,0.3141497851442603
1,30.63,351.0,37.0,0.25,1.0,0.0,174.0,-12.899999999999999,0.0,1.0,7.7,0.7,56.7,6.7,4.7,63.7,14.7,1.0,0.0,7.0,2.0,185.0,22.0,0.0,0.0,0.28884826325411334,0.3141497851442603
1,56.34,504.0,45.0,1.25,21.0,0.0,-88.0,-7.8,5.0,6.750000000000001,56.95,1.7499999999999998,96.1,52.0,13.25,114.0,128.45,18.3,1.7499999999999998,7.0,1.0,10.0,48.0,42.0,9.0,0.2708333333333333,0.30272596843615496
1,15.37,325.0,10.0,0.0,11.0,0.5,227.0,9.499999999999998,3.0,0.0,25.0,0.0,147.7,13.0,1.7,36.3,50.7,3.0,1.7,7.0,2.0,182.0,36.0,36.0,7.0,0.30303030303030304,0.31253383865728207
1,35.68,200.0,45.0,0.5,0.0,0.1,-20.0,0.1,1.7,1.3,8.7,0.0,22.7,24.0,2.7,24.0,37.3,3.0,0.3,7.0,2.0,182.0,64.0,0.0,9.0,0.22857142857142856,0.31253383865728207
1,45.41,140.0,39.0,0.25,1.0,0.5,-10.0,0.6,1.3,0.0,10.0,1.3,34.0,0.0,0.0,38.7,14.3,1.3,1.3,7.0,1.0,182.0,38.0,30.0,6.0,0.26666666666666666,0.26913199794555726
1,29.99,73.0,30.0,0.0,0.0,0.0,26.0,0.0,1.3,1.3,0.3,0.0,1.1,0.3,0.0,18.0,5.0,2.7,0.0,7.0,2.0,182.0,54.0,0.0,7.0,0.4901626386298306,0.31253383865728207
1,17.5,21.0,42.0,0.0,0.0,0.0,-9.0,-12.899999999999999,1.0,0.0,0.3,1.7499999999999998,0.0,4.7,0.0,9.3,6.7,1.0,0.0,14.0,2.0,123.0,0.0,0.0,0.0,0.24489795918367346,0.29668746999519924
1,85.05,173.0,40.0,0.74,46.0,0.0,137.0,-12.899999999999999,0.0,3.7,1.3,0.0,8.3,4.7,0.3,19.0,0.3,3.7,0.7,29.0,3.0,66.0,0.0,0.0,0.0,0.33519553072625696,0.31253383865728207
1,47.36,94.0,16.0,0.0,31.0,0.0,23.0,9.499999999999998,0.3,6.0,3.3,0.0,21.9,6.3,6.3,46.0,28.0,6.3,0.0,29.0,2.0,471.0,42.0,0.0,6.0,0.33519553072625696,0.3141497851442603
1,47.54,237.0,30.0,0.0,48.0,0.5,15.0,6.4,3.7,6.0,10.0,1.7499999999999998,14.6,14.3,0.7,81.7,19.0,9.7,0.3,29.0,1.0,489.0,52.0,52.0,9.0,0.33519553072625696,0.3141497851442603
1,39.13,122.0,25.0,0.0,55.0,0.0,187.0,9.499999999999998,0.3,5.3,0.0,0.0,11.6,0.0,0.3,14.0,8.3,5.7,0.0,29.0,1.0,872.0,34.0,0.0,5.0,0.33519553072625696,0.31253383865728207
1,42.26,198.0,30.0,1.25,32.0,0.0,109.0,9.499999999999998,0.7,5.0,7.0,1.7499999999999998,69.8,9.3,1.7,56.7,26.7,5.7,0.3,29.0,1.0,872.0,72.0,78.0,1.0,0.33519553072625696,0.2291028961619967
1,12.99,1.0,10.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,31.0,1.0,691.0,48.0,50.0,7.0,0.33519553072625696,0.31253383865728207
1,44.58,374.0,35.0,0.5,26.0,0.0,100.0,-0.3,4.3,6.750000000000001,7.7,0.0,75.2,20.3,7.0,92.7,53.7,18.800000000000004,0.3,29.0,1.0,405.0,34.0,0.0,9.0,0.33519553072625696,0.31253383865728207
1,79.48,680.0,40.0,1.25,55.0,0.0,116.0,9.499999999999998,8.7,6.750000000000001,12.3,0.0,123.6,19.3,6.3,155.7,42.3,18.800000000000004,1.7499999999999998,31.0,2.0,854.0,32.0,32.0,5.0,0.33519553072625696,0.31253383865728207
1,43.4,375.0,40.0,0.74,22.0,0.0,214.0,9.499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,390.0,36.0,62.0,8.0,0.33519553072625696,0.3141497851442603
1,32.65,114.0,18.0,0.0,50.0,0.0,-23.0,-4.5,0.3,4.3,0.3,0.0,52.3,16.3,0.7,47.0,29.0,4.7,0.0,29.0,1.0,872.0,58.0,58.0,5.0,0.33519553072625696,0.31253383865728207
1,55.09,34.0,60.0,0.25,7.0,0.0,-34.0,-3.1,1.3,0.0,4.7,0.0,2.9,3.3,0.0,11.0,4.0,1.3,0.0,46.0,1.0,651.0,46.0,42.0,9.0,0.3116438356164384,0.31253383865728207
1,40.92,394.0,45.0,1.25,8.0,0.0,154.0,-2.8,3.7,0.7,24.3,0.0,52.1,17.3,6.3,64.3,94.3,4.3,1.7499999999999998,46.0,1.0,271.0,32.0,0.0,8.0,0.3116438356164384,0.31253383865728207
1,52.92,491.0,50.0,0.74,7.0,0.0,31.0,-0.9,5.3,0.0,8.3,1.7499999999999998,75.9,17.0,0.7,71.3,31.7,5.3,0.0,46.0,2.0,831.0,0.0,0.0,0.0,0.3116438356164384,0.31253383865728207
1,24.17,82.0,15.0,0.74,22.0,0.0,-32.0,-7.4,0.0,0.0,2.7,1.3,0.5,0.0,0.0,9.3,1.7,0.0,0.0,46.0,2.0,1053.0,38.0,38.0,7.0,0.3333333333333333,0.31253383865728207
1,47.09,167.0,0.0,1.25,55.0,0.0,-95.0,-12.899999999999999,7.3,1.3,10.7,1.3,18.7,21.0,7.0,42.3,27.0,8.7,0.0,46.0,1.0,794.0,46.0,0.0,6.0,0.25757575757575757,0.31253383865728207
1,15.05,46.0,0.0,0.0,43.0,0.0,-16.0,-5.2,0.3,0.0,3.3,0.0,6.3,0.7,1.0,24.7,4.0,0.3,0.0,46.0,1.0,1053.0,44.0,22.0,6.0,0.30275229357798167,0.31253383865728207
1,2.54,7.0,0.0,0.0,7.0,0.0,-6.0,-2.2,0.3,0.0,6.3,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.0,46.0,1.0,1053.0,0.0,0.0,0.0,0.3116438356164384,0.31253383865728207
1,21.95,9.0,20.0,0.25,3.0,0.0,-5.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,46.0,1.0,508.0,62.0,66.0,5.0,0.30275229357798167,0.31253383865728207
1,19.05,25.0,10.0,0.0,22.0,0.0,-2.0,-1.8,0.3,0.0,3.3,0.0,0.0,1.7,0.0,5.7,1.7,0.3,0.0,46.0,1.0,1053.0,58.0,52.0,9.0,0.2691029900332226,0.31253383865728207
1,28.4,94.0,20.0,0.0,42.0,0.0,46.0,8.8,4.0,0.0,4.7,0.0,24.0,0.3,0.0,23.7,22.3,4.0,0.0,46.0,1.0,586.0,0.0,0.0,6.0,0.32432432432432434,0.2291028961619967
1,21.5,24.0,20.0,0.5,4.0,0.0,14.0,0.6,1.0,0.0,2.3,0.0,3.8,1.3,0.0,7.7,2.7,1.0,0.0,46.0,3.0,1053.0,38.0,40.0,9.0,0.36,0.31253383865728207
1,49.16,232.0,30.0,0.0,38.0,0.0,-114.0,-12.899999999999999,1.7,0.0,5.7,0.7,12.8,8.7,0.0,24.7,13.7,1.7,0.0,46.0,1.0,1053.0,50.0,0.0,9.0,0.2691029900332226,0.31253383865728207
1,53.24,344.0,50.0,0.0,0.0,0.0,-112.0,-0.3,7.3,2.7,27.3,0.0,19.4,24.3,3.0,38.0,74.0,10.0,1.3,46.0,3.0,603.0,36.0,26.0,8.0,0.2691029900332226,0.31253383865728207
1,20.0,4.0,20.0,0.0,0.0,0.0,5.0,0.0,0.3,0.0,1.7,0.0,0.0,0.3,0.0,1.7,0.3,0.3,0.0,46.0,1.0,1053.0,80.0,0.0,9.0,0.31891891891891894,0.31253383865728207
1,51.19,71.0,50.0,0.74,0.0,0.0,-71.0,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,164.0,50.0,0.0,9.0,0.2691029900332226,0.3141497851442603
1,10.0,28.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,6.4,0.3,0.0,7.3,3.0,0.0,0.0,46.0,2.0,689.0,0.0,0.0,0.0,0.31891891891891894,0.31253383865728207
1,46.39,176.0,44.0,0.0,2.0,0.0,69.0,-1.4,1.7,0.0,56.95,0.0,35.5,8.3,0.7,39.3,35.0,1.7,0.0,46.0,2.0,349.0,32.0,0.0,9.0,0.31891891891891894,0.3141497851442603
1,39.06,457.0,47.0,0.0,12.0,0.0,34.0,-4.1,6.0,1.3,56.95,1.7499999999999998,51.7,28.0,9.3,132.7,127.3,7.3,0.0,46.0,2.0,413.0,0.0,0.0,5.0,0.31891891891891894,0.31253383865728207
1,20.68,9.0,20.0,0.0,0.0,0.0,-9.0,-0.7,1.3,0.0,3.3,0.0,0.0,0.7,0.0,8.0,1.3,1.3,0.0,46.0,3.0,575.0,52.0,62.0,9.0,0.2691029900332226,0.31253383865728207
1,25.08,92.0,25.0,0.25,0.0,0.0,-92.0,-12.899999999999999,1.0,0.3,5.0,0.0,4.9,2.3,0.0,33.0,3.0,1.3,0.3,45.0,1.0,556.0,42.0,80.0,4.0,0.36,0.3141497851442603
1,13.25,1.0,10.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,571.0,46.0,46.0,7.0,0.2926829268292683,0.3141497851442603
1,5.25,2.0,5.0,0.0,2.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,45.0,1.0,1053.0,0.0,0.0,0.0,0.31891891891891894,0.31253383865728207
1,73.06,603.0,39.0,0.25,55.0,0.0,-243.5,-12.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,3.0,274.0,26.0,50.0,7.0,0.36,0.31253383865728207
1,52.76,264.0,50.0,1.25,0.0,0.0,86.0,-2.3,2.7,0.3,37.7,0.3,27.9,2.7,0.3,70.3,8.7,3.0,0.0,46.0,1.0,248.0,20.0,0.0,5.0,0.3116438356164384,0.3141497851442603
1,16.52,13.0,16.0,0.0,0.0,0.0,-5.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.7,0.0,0.0,41.0,1.0,1053.0,54.0,0.0,6.0,0.2691029900332226,0.31253383865728207
1,11.68,400.0,10.0,0.0,0.0,0.0,-243.5,-1.7,5.7,3.0,56.95,0.0,103.7,36.3,13.25,119.0,101.3,8.7,1.7499999999999998,41.0,3.0,749.0,0.0,0.0,0.0,0.2691029900332226,0.3141497851442603
1,16.14,21.0,16.0,0.0,0.0,0.0,10.0,-0.1,1.0,0.0,1.3,0.0,0.4,0.0,0.0,9.3,4.0,1.0,0.0,41.0,1.0,1053.0,34.0,38.0,7.0,0.3116438356164384,0.3141497851442603
1,52.96,318.0,50.0,1.25,0.0,0.0,150.0,2.0,4.3,0.7,10.3,0.0,109.6,15.3,1.3,81.0,8.0,5.0,0.3,45.0,2.0,741.0,0.0,0.0,0.0,0.3116438356164384,0.31253383865728207
1,20.52,17.0,20.0,0.0,2.0,0.0,12.0,1.6,0.0,0.0,3.0,0.0,3.3,1.0,0.0,5.3,3.0,0.0,0.0,45.0,1.0,1053.0,40.0,0.0,7.0,0.3116438356164384,0.31253383865728207
1,41.38,819.0,45.0,0.0,18.0,0.0,-132.0,-6.4,5.3,1.0,56.95,0.0,120.5,31.0,10.7,106.0,117.7,6.3,1.7,45.0,3.0,3.0,28.0,0.0,4.0,0.3116438356164384,0.31253383865728207
1,71.25,483.0,50.0,1.25,55.0,0.0,-131.0,-12.899999999999999,7.7,1.0,12.3,0.0,50.4,26.3,5.3,118.0,15.3,8.7,1.0,43.0,1.0,756.0,30.0,0.0,8.0,0.31891891891891894,0.2291028961619967
1,29.77,208.0,30.0,0.0,0.0,0.5,-36.0,-1.3,2.0,0.0,20.0,0.3,29.4,2.7,0.0,61.7,30.3,2.0,1.3,42.0,1.0,215.0,30.0,30.0,6.0,0.3116438356164384,0.31253383865728207
1,28.69,13.0,30.0,0.0,0.0,0.0,6.0,0.6,0.0,0.0,1.3,0.0,0.0,1.0,0.0,4.7,2.0,0.0,0.0,42.0,2.0,1053.0,48.0,46.0,9.0,0.3116438356164384,0.31253383865728207
1,35.95,147.0,37.0,0.0,5.0,0.0,-63.0,1.6,0.3,0.0,4.7,0.0,61.6,7.3,13.25,39.3,21.0,0.3,0.0,40.0,2.0,386.0,0.0,0.0,8.0,0.3116438356164384,0.31253383865728207
1,34.99,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,1053.0,0.0,0.0,0.0,0.31891891891891894,0.27689873417721517
1,30.3,80.0,30.0,0.0,0.0,0.0,4.0,-0.2,1.7,1.0,18.7,0.0,0.8,0.0,0.0,39.3,9.0,2.7,0.7,44.0,1.0,1053.0,58.0,28.0,6.0,0.3116438356164384,0.31253383865728207
1,11.24,305.0,10.0,1.24,0.0,0.0,13.0,-0.2,6.3,3.3,23.7,0.0,86.5,4.3,1.3,46.0,44.0,9.7,0.3,42.0,3.0,334.0,38.0,38.0,6.0,0.36,0.31253383865728207
1,14.25,137.0,10.0,0.25,0.0,0.0,-40.0,-0.2,5.3,1.0,10.0,0.0,20.3,40.3,3.3,85.0,12.7,6.3,1.3,44.0,2.0,333.0,44.0,0.0,1.0,0.3333333333333333,0.26913199794555726
1,57.33,636.0,60.0,0.74,18.0,0.0,-207.0,-5.7,7.7,1.0,36.7,0.3,215.3,41.0,2.3,142.7,60.7,8.7,0.7,39.0,1.0,563.0,56.0,54.0,7.0,0.2691029900332226,0.31253383865728207
1,19.18,106.0,15.0,0.0,6.0,0.0,8.0,-0.6,6.7,0.0,29.3,0.0,6.4,5.3,0.0,26.3,25.3,6.7,0.3,37.0,1.0,727.0,0.0,0.0,0.0,0.28440366972477066,0.27689873417721517
1,33.04,100.0,15.0,0.0,38.0,0.0,-100.0,-12.899999999999999,1.3,0.3,7.3,0.0,8.7,0.0,0.0,19.3,5.3,1.7,0.0,41.0,1.0,1053.0,42.0,66.0,4.0,0.2691029900332226,0.3141497851442603
1,15.0,46.0,15.0,0.0,0.0,0.0,-24.0,0.0,0.3,0.7,6.0,0.0,6.7,0.0,0.0,6.3,9.0,1.0,0.0,41.0,1.0,1053.0,44.0,22.0,5.0,0.28440366972477066,0.31253383865728207
1,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,1053.0,0.0,0.0,0.0,0.31891891891891894,0.3141497851442603
1,15.22,95.0,15.0,0.0,0.0,0.0,12.0,0.7,3.3,0.0,32.3,1.7499999999999998,6.3,20.0,2.3,54.0,19.0,3.3,0.0,39.0,2.0,1053.0,56.0,54.0,7.0,0.29605263157894735,0.31253383865728207
1,55.0,649.0,50.0,0.0,14.0,0.0,-243.5,-4.0,6.0,0.0,36.0,0.3,221.45,37.3,9.0,101.7,83.3,6.0,0.7,37.0,1.0,155.0,48.0,48.0,6.0,0.31891891891891894,0.31253383865728207
1,15.51,34.0,15.0,0.5,0.0,0.0,-34.0,-5.5,0.0,0.0,2.3,1.0,0.4,0.0,0.0,0.3,2.0,0.0,0.0,37.0,1.0,617.0,46.0,46.0,4.0,0.3,0.31253383865728207
1,15.0,8.0,15.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.7,0.7,0.0,0.0,43.0,1.0,1053.0,34.0,0.0,5.0,0.31891891891891894,0.31253383865728207
1,15.45,42.0,15.0,0.0,0.0,0.0,-31.0,-0.4,1.7,0.0,0.3,0.0,7.5,5.3,0.3,20.0,8.3,1.7,0.0,39.0,2.0,1053.0,52.0,46.0,6.0,0.2691029900332226,0.26913199794555726
1,17.21,16.0,17.0,0.25,0.0,0.0,-16.0,0.2,0.3,0.0,1.0,0.3,0.4,0.3,0.0,0.3,1.0,0.3,0.0,37.0,1.0,1053.0,0.0,0.0,7.0,0.2691029900332226,0.27689873417721517
1,71.17,606.0,50.0,0.0,55.0,0.0,120.0,9.499999999999998,11.45,0.3,27.0,0.0,171.4,14.7,0.7,89.7,87.7,18.800000000000004,0.0,43.0,1.0,423.0,52.0,0.0,9.0,0.31891891891891894,0.29668746999519924
1,21.11,50.0,15.0,1.25,0.0,0.0,-1.0,-5.1,2.7,0.3,3.3,0.0,2.2,0.0,0.0,10.3,7.3,3.0,0.0,37.0,1.0,1053.0,40.0,42.0,7.0,0.3,0.31253383865728207
1,20.65,98.0,15.0,0.0,12.0,0.0,-7.0,-5.6,1.7,0.3,4.3,0.0,20.4,5.7,0.0,28.7,15.0,2.0,0.0,37.0,1.0,1053.0,48.0,48.0,4.0,0.2691029900332226,0.31253383865728207
1,15.13,38.0,15.0,0.0,0.0,0.0,32.0,-0.1,0.7,0.0,0.7,0.0,2.9,0.3,0.0,14.3,6.3,0.7,0.0,37.0,1.0,1053.0,38.0,38.0,7.0,0.2691029900332226,0.31253383865728207
